date,headline,sentiment,stock_open,stock_close,stock_high,stock_low,stock_volume
2023-07-26,New on Netflix in November 2025 — here are the 5 best new shows and movies to stream,positive,424.20001220703125,422.6700134277344,425.260009765625,415.5899963378906,6009200
2023-07-26,‘Intense’ Danish thriller shoots up Netflix top 10,positive,424.20001220703125,422.6700134277344,425.260009765625,415.5899963378906,6009200
2023-07-26,Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days,negative,424.20001220703125,422.6700134277344,425.260009765625,415.5899963378906,6009200
2023-07-26,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series,neutral,424.20001220703125,422.6700134277344,425.260009765625,415.5899963378906,6009200
2023-07-26,See Stranger Things Season 5 before anyone else on Netflix — here's how,neutral,424.20001220703125,422.6700134277344,425.260009765625,415.5899963378906,6009200
2023-07-27,A House of Dynamite Ending: What Really Happens in Kathryn Bigelow’s Netflix Thriller,positive,426.8999938964844,413.1700134277344,427.5199890136719,411.8800048828125,6594500
2023-07-27,Netflix Releases ‘Physical: Asia’ Featuring Team Philippines Led By Manny Pacquiao,neutral,426.8999938964844,413.1700134277344,427.5199890136719,411.8800048828125,6594500
2023-07-27,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?",positive,426.8999938964844,413.1700134277344,427.5199890136719,411.8800048828125,6594500
2023-07-27,Crash Bandicoot animated tv show apparently in the works at Netflix,negative,426.8999938964844,413.1700134277344,427.5199890136719,411.8800048828125,6594500
2023-07-27,"Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance",positive,426.8999938964844,413.1700134277344,427.5199890136719,411.8800048828125,6594500
2023-07-27,New on Netflix in November 2025 — here are the 5 best new shows and movies to stream,positive,426.8999938964844,413.1700134277344,427.5199890136719,411.8800048828125,6594500
2023-07-27,‘Intense’ Danish thriller shoots up Netflix top 10,positive,426.8999938964844,413.1700134277344,427.5199890136719,411.8800048828125,6594500
2023-07-27,Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days,negative,426.8999938964844,413.1700134277344,427.5199890136719,411.8800048828125,6594500
2023-07-27,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series,neutral,426.8999938964844,413.1700134277344,427.5199890136719,411.8800048828125,6594500
2023-07-27,See Stranger Things Season 5 before anyone else on Netflix — here's how,neutral,426.8999938964844,413.1700134277344,427.5199890136719,411.8800048828125,6594500
2023-08-02,ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech,negative,435.2300109863281,429.70001220703125,435.55999755859375,426.55999755859375,4912200
2023-08-02,Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case,neutral,435.2300109863281,429.70001220703125,435.55999755859375,426.55999755859375,4912200
2023-08-02,What time is The Witcher season 4 released on Netflix?,neutral,435.2300109863281,429.70001220703125,435.55999755859375,426.55999755859375,4912200
2023-08-02,Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip,negative,435.2300109863281,429.70001220703125,435.55999755859375,426.55999755859375,4912200
2023-08-02,Canal+ takes on Netflix in Africa with $3bn bet on satellite TV,neutral,435.2300109863281,429.70001220703125,435.55999755859375,426.55999755859375,4912200
2023-08-02,'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show,negative,435.2300109863281,429.70001220703125,435.55999755859375,426.55999755859375,4912200
2023-08-02,One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure,positive,435.2300109863281,429.70001220703125,435.55999755859375,426.55999755859375,4912200
2023-08-02,Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon,positive,435.2300109863281,429.70001220703125,435.55999755859375,426.55999755859375,4912200
2023-08-02,Netflix SA film ' Love and Wine' faces copycat criticism,positive,435.2300109863281,429.70001220703125,435.55999755859375,426.55999755859375,4912200
2023-08-02,"Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'",positive,435.2300109863281,429.70001220703125,435.55999755859375,426.55999755859375,4912200
2023-08-03,ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech,negative,427.79998779296875,431.0,441.92999267578125,427.19000244140625,6243900
2023-08-03,Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case,neutral,427.79998779296875,431.0,441.92999267578125,427.19000244140625,6243900
2023-08-03,What time is The Witcher season 4 released on Netflix?,neutral,427.79998779296875,431.0,441.92999267578125,427.19000244140625,6243900
2023-08-03,Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip,negative,427.79998779296875,431.0,441.92999267578125,427.19000244140625,6243900
2023-08-03,Canal+ takes on Netflix in Africa with $3bn bet on satellite TV,neutral,427.79998779296875,431.0,441.92999267578125,427.19000244140625,6243900
2023-08-03,'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show,negative,427.79998779296875,431.0,441.92999267578125,427.19000244140625,6243900
2023-08-03,One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure,positive,427.79998779296875,431.0,441.92999267578125,427.19000244140625,6243900
2023-08-03,Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon,positive,427.79998779296875,431.0,441.92999267578125,427.19000244140625,6243900
2023-08-03,Netflix SA film ' Love and Wine' faces copycat criticism,positive,427.79998779296875,431.0,441.92999267578125,427.19000244140625,6243900
2023-08-03,"Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'",positive,427.79998779296875,431.0,441.92999267578125,427.19000244140625,6243900
2023-08-04,ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech,negative,433.05999755859375,431.6000061035156,436.5,426.2699890136719,5441800
2023-08-04,Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case,neutral,433.05999755859375,431.6000061035156,436.5,426.2699890136719,5441800
2023-08-04,What time is The Witcher season 4 released on Netflix?,neutral,433.05999755859375,431.6000061035156,436.5,426.2699890136719,5441800
2023-08-04,Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip,negative,433.05999755859375,431.6000061035156,436.5,426.2699890136719,5441800
2023-08-04,Canal+ takes on Netflix in Africa with $3bn bet on satellite TV,neutral,433.05999755859375,431.6000061035156,436.5,426.2699890136719,5441800
2023-08-04,'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show,negative,433.05999755859375,431.6000061035156,436.5,426.2699890136719,5441800
2023-08-04,One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure,positive,433.05999755859375,431.6000061035156,436.5,426.2699890136719,5441800
2023-08-04,Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon,positive,433.05999755859375,431.6000061035156,436.5,426.2699890136719,5441800
2023-08-04,Netflix SA film ' Love and Wine' faces copycat criticism,positive,433.05999755859375,431.6000061035156,436.5,426.2699890136719,5441800
2023-08-04,"Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'",positive,433.05999755859375,431.6000061035156,436.5,426.2699890136719,5441800
2023-08-07,ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech,negative,436.4599914550781,440.760009765625,441.1099853515625,428.9100036621094,4781300
2023-08-07,Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case,neutral,436.4599914550781,440.760009765625,441.1099853515625,428.9100036621094,4781300
2023-08-07,What time is The Witcher season 4 released on Netflix?,neutral,436.4599914550781,440.760009765625,441.1099853515625,428.9100036621094,4781300
2023-08-07,Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip,negative,436.4599914550781,440.760009765625,441.1099853515625,428.9100036621094,4781300
2023-08-07,Canal+ takes on Netflix in Africa with $3bn bet on satellite TV,neutral,436.4599914550781,440.760009765625,441.1099853515625,428.9100036621094,4781300
2023-08-07,'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show,negative,436.4599914550781,440.760009765625,441.1099853515625,428.9100036621094,4781300
2023-08-07,One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure,positive,436.4599914550781,440.760009765625,441.1099853515625,428.9100036621094,4781300
2023-08-07,Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon,positive,436.4599914550781,440.760009765625,441.1099853515625,428.9100036621094,4781300
2023-08-07,Netflix SA film ' Love and Wine' faces copycat criticism,positive,436.4599914550781,440.760009765625,441.1099853515625,428.9100036621094,4781300
2023-08-07,"Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'",positive,436.4599914550781,440.760009765625,441.1099853515625,428.9100036621094,4781300
2023-08-08,ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech,negative,440.3599853515625,438.29998779296875,443.57000732421875,435.1000061035156,3767200
2023-08-08,Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case,neutral,440.3599853515625,438.29998779296875,443.57000732421875,435.1000061035156,3767200
2023-08-08,What time is The Witcher season 4 released on Netflix?,neutral,440.3599853515625,438.29998779296875,443.57000732421875,435.1000061035156,3767200
2023-08-08,Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip,negative,440.3599853515625,438.29998779296875,443.57000732421875,435.1000061035156,3767200
2023-08-08,Canal+ takes on Netflix in Africa with $3bn bet on satellite TV,neutral,440.3599853515625,438.29998779296875,443.57000732421875,435.1000061035156,3767200
2023-08-08,'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show,negative,440.3599853515625,438.29998779296875,443.57000732421875,435.1000061035156,3767200
2023-08-08,One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure,positive,440.3599853515625,438.29998779296875,443.57000732421875,435.1000061035156,3767200
2023-08-08,Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon,positive,440.3599853515625,438.29998779296875,443.57000732421875,435.1000061035156,3767200
2023-08-08,Netflix SA film ' Love and Wine' faces copycat criticism,positive,440.3599853515625,438.29998779296875,443.57000732421875,435.1000061035156,3767200
2023-08-08,"Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'",positive,440.3599853515625,438.29998779296875,443.57000732421875,435.1000061035156,3767200
2023-08-09,ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech,negative,439.739990234375,428.8999938964844,440.6199951171875,427.5899963378906,3846600
2023-08-09,Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case,neutral,439.739990234375,428.8999938964844,440.6199951171875,427.5899963378906,3846600
2023-08-09,What time is The Witcher season 4 released on Netflix?,neutral,439.739990234375,428.8999938964844,440.6199951171875,427.5899963378906,3846600
2023-08-09,Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip,negative,439.739990234375,428.8999938964844,440.6199951171875,427.5899963378906,3846600
2023-08-09,Canal+ takes on Netflix in Africa with $3bn bet on satellite TV,neutral,439.739990234375,428.8999938964844,440.6199951171875,427.5899963378906,3846600
2023-08-09,'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show,negative,439.739990234375,428.8999938964844,440.6199951171875,427.5899963378906,3846600
2023-08-09,One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure,positive,439.739990234375,428.8999938964844,440.6199951171875,427.5899963378906,3846600
2023-08-09,Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon,positive,439.739990234375,428.8999938964844,440.6199951171875,427.5899963378906,3846600
2023-08-09,Netflix SA film ' Love and Wine' faces copycat criticism,positive,439.739990234375,428.8999938964844,440.6199951171875,427.5899963378906,3846600
2023-08-09,"Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'",positive,439.739990234375,428.8999938964844,440.6199951171875,427.5899963378906,3846600
2023-08-10,ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech,negative,431.1199951171875,429.9800109863281,438.1199951171875,428.69000244140625,5467600
2023-08-10,Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case,neutral,431.1199951171875,429.9800109863281,438.1199951171875,428.69000244140625,5467600
2023-08-10,What time is The Witcher season 4 released on Netflix?,neutral,431.1199951171875,429.9800109863281,438.1199951171875,428.69000244140625,5467600
2023-08-10,Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip,negative,431.1199951171875,429.9800109863281,438.1199951171875,428.69000244140625,5467600
2023-08-10,Canal+ takes on Netflix in Africa with $3bn bet on satellite TV,neutral,431.1199951171875,429.9800109863281,438.1199951171875,428.69000244140625,5467600
2023-08-10,'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show,negative,431.1199951171875,429.9800109863281,438.1199951171875,428.69000244140625,5467600
2023-08-10,One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure,positive,431.1199951171875,429.9800109863281,438.1199951171875,428.69000244140625,5467600
2023-08-10,Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon,positive,431.1199951171875,429.9800109863281,438.1199951171875,428.69000244140625,5467600
2023-08-10,Netflix SA film ' Love and Wine' faces copycat criticism,positive,431.1199951171875,429.9800109863281,438.1199951171875,428.69000244140625,5467600
2023-08-10,"Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'",positive,431.1199951171875,429.9800109863281,438.1199951171875,428.69000244140625,5467600
2023-08-11,ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech,negative,428.9800109863281,421.6600036621094,430.6300048828125,421.3299865722656,3927900
2023-08-11,Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case,neutral,428.9800109863281,421.6600036621094,430.6300048828125,421.3299865722656,3927900
2023-08-11,What time is The Witcher season 4 released on Netflix?,neutral,428.9800109863281,421.6600036621094,430.6300048828125,421.3299865722656,3927900
2023-08-11,Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip,negative,428.9800109863281,421.6600036621094,430.6300048828125,421.3299865722656,3927900
2023-08-11,Canal+ takes on Netflix in Africa with $3bn bet on satellite TV,neutral,428.9800109863281,421.6600036621094,430.6300048828125,421.3299865722656,3927900
2023-08-11,'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show,negative,428.9800109863281,421.6600036621094,430.6300048828125,421.3299865722656,3927900
2023-08-11,One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure,positive,428.9800109863281,421.6600036621094,430.6300048828125,421.3299865722656,3927900
2023-08-11,Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon,positive,428.9800109863281,421.6600036621094,430.6300048828125,421.3299865722656,3927900
2023-08-11,Netflix SA film ' Love and Wine' faces copycat criticism,positive,428.9800109863281,421.6600036621094,430.6300048828125,421.3299865722656,3927900
2023-08-11,"Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'",positive,428.9800109863281,421.6600036621094,430.6300048828125,421.3299865722656,3927900
2023-08-14,ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech,negative,421.989990234375,427.7799987792969,428.8500061035156,418.7799987792969,3966000
2023-08-14,Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case,neutral,421.989990234375,427.7799987792969,428.8500061035156,418.7799987792969,3966000
2023-08-14,What time is The Witcher season 4 released on Netflix?,neutral,421.989990234375,427.7799987792969,428.8500061035156,418.7799987792969,3966000
2023-08-14,Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip,negative,421.989990234375,427.7799987792969,428.8500061035156,418.7799987792969,3966000
2023-08-14,Canal+ takes on Netflix in Africa with $3bn bet on satellite TV,neutral,421.989990234375,427.7799987792969,428.8500061035156,418.7799987792969,3966000
2023-08-14,'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show,negative,421.989990234375,427.7799987792969,428.8500061035156,418.7799987792969,3966000
2023-08-14,One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure,positive,421.989990234375,427.7799987792969,428.8500061035156,418.7799987792969,3966000
2023-08-14,Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon,positive,421.989990234375,427.7799987792969,428.8500061035156,418.7799987792969,3966000
2023-08-14,Netflix SA film ' Love and Wine' faces copycat criticism,positive,421.989990234375,427.7799987792969,428.8500061035156,418.7799987792969,3966000
2023-08-14,"Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'",positive,421.989990234375,427.7799987792969,428.8500061035156,418.7799987792969,3966000
2023-08-15,ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech,negative,424.4100036621094,423.70001220703125,429.1199951171875,421.0400085449219,3368000
2023-08-15,Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case,neutral,424.4100036621094,423.70001220703125,429.1199951171875,421.0400085449219,3368000
2023-08-15,What time is The Witcher season 4 released on Netflix?,neutral,424.4100036621094,423.70001220703125,429.1199951171875,421.0400085449219,3368000
2023-08-15,Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip,negative,424.4100036621094,423.70001220703125,429.1199951171875,421.0400085449219,3368000
2023-08-15,Canal+ takes on Netflix in Africa with $3bn bet on satellite TV,neutral,424.4100036621094,423.70001220703125,429.1199951171875,421.0400085449219,3368000
2023-08-15,'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show,negative,424.4100036621094,423.70001220703125,429.1199951171875,421.0400085449219,3368000
2023-08-15,One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure,positive,424.4100036621094,423.70001220703125,429.1199951171875,421.0400085449219,3368000
2023-08-15,Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon,positive,424.4100036621094,423.70001220703125,429.1199951171875,421.0400085449219,3368000
2023-08-15,Netflix SA film ' Love and Wine' faces copycat criticism,positive,424.4100036621094,423.70001220703125,429.1199951171875,421.0400085449219,3368000
2023-08-15,"Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'",positive,424.4100036621094,423.70001220703125,429.1199951171875,421.0400085449219,3368000
2023-08-16,ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech,negative,423.7300109863281,415.45001220703125,424.510009765625,415.25,3967000
2023-08-16,Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case,neutral,423.7300109863281,415.45001220703125,424.510009765625,415.25,3967000
2023-08-16,What time is The Witcher season 4 released on Netflix?,neutral,423.7300109863281,415.45001220703125,424.510009765625,415.25,3967000
2023-08-16,Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip,negative,423.7300109863281,415.45001220703125,424.510009765625,415.25,3967000
2023-08-16,Canal+ takes on Netflix in Africa with $3bn bet on satellite TV,neutral,423.7300109863281,415.45001220703125,424.510009765625,415.25,3967000
2023-08-16,'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show,negative,423.7300109863281,415.45001220703125,424.510009765625,415.25,3967000
2023-08-16,One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure,positive,423.7300109863281,415.45001220703125,424.510009765625,415.25,3967000
2023-08-16,Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon,positive,423.7300109863281,415.45001220703125,424.510009765625,415.25,3967000
2023-08-16,Netflix SA film ' Love and Wine' faces copycat criticism,positive,423.7300109863281,415.45001220703125,424.510009765625,415.25,3967000
2023-08-16,"Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'",positive,423.7300109863281,415.45001220703125,424.510009765625,415.25,3967000
2023-08-17,ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech,negative,415.0,403.0,415.239990234375,401.5799865722656,6031500
2023-08-17,Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case,neutral,415.0,403.0,415.239990234375,401.5799865722656,6031500
2023-08-17,What time is The Witcher season 4 released on Netflix?,neutral,415.0,403.0,415.239990234375,401.5799865722656,6031500
2023-08-17,Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip,negative,415.0,403.0,415.239990234375,401.5799865722656,6031500
2023-08-17,Canal+ takes on Netflix in Africa with $3bn bet on satellite TV,neutral,415.0,403.0,415.239990234375,401.5799865722656,6031500
2023-08-17,One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure,positive,415.0,403.0,415.239990234375,401.5799865722656,6031500
2023-08-17,'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show,negative,415.0,403.0,415.239990234375,401.5799865722656,6031500
2023-08-17,Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon,positive,415.0,403.0,415.239990234375,401.5799865722656,6031500
2023-08-17,Netflix SA film ' Love and Wine' faces copycat criticism,positive,415.0,403.0,415.239990234375,401.5799865722656,6031500
2023-08-17,"Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'",positive,415.0,403.0,415.239990234375,401.5799865722656,6031500
2023-08-18,ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech,negative,399.3299865722656,404.5299987792969,406.5199890136719,398.1499938964844,4312200
2023-08-18,Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case,neutral,399.3299865722656,404.5299987792969,406.5199890136719,398.1499938964844,4312200
2023-08-18,What time is The Witcher season 4 released on Netflix?,neutral,399.3299865722656,404.5299987792969,406.5199890136719,398.1499938964844,4312200
2023-08-18,Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip,negative,399.3299865722656,404.5299987792969,406.5199890136719,398.1499938964844,4312200
2023-08-18,Canal+ takes on Netflix in Africa with $3bn bet on satellite TV,neutral,399.3299865722656,404.5299987792969,406.5199890136719,398.1499938964844,4312200
2023-08-18,'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show,negative,399.3299865722656,404.5299987792969,406.5199890136719,398.1499938964844,4312200
2023-08-18,One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure,positive,399.3299865722656,404.5299987792969,406.5199890136719,398.1499938964844,4312200
2023-08-18,Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon,positive,399.3299865722656,404.5299987792969,406.5199890136719,398.1499938964844,4312200
2023-08-18,Netflix SA film ' Love and Wine' faces copycat criticism,positive,399.3299865722656,404.5299987792969,406.5199890136719,398.1499938964844,4312200
2023-08-18,"Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'",positive,399.3299865722656,404.5299987792969,406.5199890136719,398.1499938964844,4312200
2023-08-21,ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech,negative,402.2300109863281,408.2900085449219,409.6099853515625,399.5,3861600
2023-08-21,Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case,neutral,402.2300109863281,408.2900085449219,409.6099853515625,399.5,3861600
2023-08-21,What time is The Witcher season 4 released on Netflix?,neutral,402.2300109863281,408.2900085449219,409.6099853515625,399.5,3861600
2023-08-21,Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip,negative,402.2300109863281,408.2900085449219,409.6099853515625,399.5,3861600
2023-08-21,Canal+ takes on Netflix in Africa with $3bn bet on satellite TV,neutral,402.2300109863281,408.2900085449219,409.6099853515625,399.5,3861600
2023-08-21,'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show,negative,402.2300109863281,408.2900085449219,409.6099853515625,399.5,3861600
2023-08-21,One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure,positive,402.2300109863281,408.2900085449219,409.6099853515625,399.5,3861600
2023-08-21,Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon,positive,402.2300109863281,408.2900085449219,409.6099853515625,399.5,3861600
2023-08-21,Netflix SA film ' Love and Wine' faces copycat criticism,positive,402.2300109863281,408.2900085449219,409.6099853515625,399.5,3861600
2023-08-21,"Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'",positive,402.2300109863281,408.2900085449219,409.6099853515625,399.5,3861600
2023-08-22,ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech,negative,409.0,413.1700134277344,415.739990234375,407.3999938964844,3599700
2023-08-22,Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case,neutral,409.0,413.1700134277344,415.739990234375,407.3999938964844,3599700
2023-08-22,What time is The Witcher season 4 released on Netflix?,neutral,409.0,413.1700134277344,415.739990234375,407.3999938964844,3599700
2023-08-22,Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip,negative,409.0,413.1700134277344,415.739990234375,407.3999938964844,3599700
2023-08-22,Canal+ takes on Netflix in Africa with $3bn bet on satellite TV,neutral,409.0,413.1700134277344,415.739990234375,407.3999938964844,3599700
2023-08-22,'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show,negative,409.0,413.1700134277344,415.739990234375,407.3999938964844,3599700
2023-08-22,One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure,positive,409.0,413.1700134277344,415.739990234375,407.3999938964844,3599700
2023-08-22,Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon,positive,409.0,413.1700134277344,415.739990234375,407.3999938964844,3599700
2023-08-22,Netflix SA film ' Love and Wine' faces copycat criticism,positive,409.0,413.1700134277344,415.739990234375,407.3999938964844,3599700
2023-08-22,"Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'",positive,409.0,413.1700134277344,415.739990234375,407.3999938964844,3599700
2023-08-23,ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech,negative,418.3999938964844,427.54998779296875,437.0199890136719,417.7099914550781,8174700
2023-08-23,Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case,neutral,418.3999938964844,427.54998779296875,437.0199890136719,417.7099914550781,8174700
2023-08-23,What time is The Witcher season 4 released on Netflix?,neutral,418.3999938964844,427.54998779296875,437.0199890136719,417.7099914550781,8174700
2023-08-23,Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip,negative,418.3999938964844,427.54998779296875,437.0199890136719,417.7099914550781,8174700
2023-08-23,Canal+ takes on Netflix in Africa with $3bn bet on satellite TV,neutral,418.3999938964844,427.54998779296875,437.0199890136719,417.7099914550781,8174700
2023-08-23,'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show,negative,418.3999938964844,427.54998779296875,437.0199890136719,417.7099914550781,8174700
2023-08-23,One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure,positive,418.3999938964844,427.54998779296875,437.0199890136719,417.7099914550781,8174700
2023-08-23,Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon,positive,418.3999938964844,427.54998779296875,437.0199890136719,417.7099914550781,8174700
2023-08-23,Netflix SA film ' Love and Wine' faces copycat criticism,positive,418.3999938964844,427.54998779296875,437.0199890136719,417.7099914550781,8174700
2023-08-23,"Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'",positive,418.3999938964844,427.54998779296875,437.0199890136719,417.7099914550781,8174700
2023-08-24,ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech,negative,425.4100036621094,406.92999267578125,427.5899963378906,406.1700134277344,5687800
2023-08-24,Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case,neutral,425.4100036621094,406.92999267578125,427.5899963378906,406.1700134277344,5687800
2023-08-24,What time is The Witcher season 4 released on Netflix?,neutral,425.4100036621094,406.92999267578125,427.5899963378906,406.1700134277344,5687800
2023-08-24,Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip,negative,425.4100036621094,406.92999267578125,427.5899963378906,406.1700134277344,5687800
