customer_id,Movie Name,watch_duration_percent,liked,rating,watch_date,rewatch_count,completion_status,device,time_of_day,skipped_scenes,buffering_time_sec,review_text
C0059,"Planet of the Apes, The",28,0,6.9,2025-10-15,3,Partial,Laptop,Afternoon,9,0.01,Could be better.
C0059,Legend,89,1,7.7,2025-10-23,0,Partial,Laptop,Night,2,11.42,Great acting!
C0059,Get Carter,30,0,8.3,2025-07-08,2,Dropped,Smart TV,Afternoon,3,0.0,
C0059,Light Sleeper,79,1,7.1,2025-02-11,4,Partial,Mobile,Afternoon,5,13.22,
C0059,My Week with Marilyn,100,1,5.2,2025-07-16,1,Completed,Smart TV,Morning,0,16.71,Average experience.
C0059,A Prayer Before Dawn,93,1,9.1,2024-12-29,1,Completed,Mobile,Night,1,9.06,Would watch again!
C0059,Inception,85,1,,2024-10-27,2,Dropped,Mobile,Evening,1,9.75,
C0059,Machine Gun Preacher,86,1,8.7,2025-09-16,3,Dropped,Mobile,Afternoon,0,0.0,Too slow.
C0059,Tucker and Dale vs Evil,57,0,6.1,2025-03-14,3,Partial,Laptop,Morning,8,0.0,
C0059,Crank,48,0,5.2,2025-03-14,2,Dropped,Laptop,Morning,8,4.61,
C0059,Monkeybone,40,0,5.0,2024-12-09,4,Dropped,Smart TV,Afternoon,8,12.19,
C0059,Arbitrage,71,1,9.4,2025-07-06,3,Partial,Mobile,Night,5,0.0,
C0059,Beauty and the Beast,52,0,8.0,2025-04-29,1,Dropped,Laptop,Morning,6,0.0,Great acting!
C0059,Nickel Boys,40,0,6.3,2025-09-24,1,Dropped,Laptop,Evening,1,0.0,
C0059,One Flew Over the Cuckoo's Nest,35,0,7.5,2025-07-06,1,Dropped,Smart TV,Night,2,15.21,Too slow.
C0060,Rush,49,0,5.8,2025-05-16,0,Partial,Smart TV,Afternoon,1,15.09,
C0060,Analyze That,68,0,,2025-07-04,2,Dropped,Tablet,Night,6,17.52,
C0060,"Island, The",48,0,4.5,2025-09-11,4,Partial,Mobile,Afternoon,10,14.03,Loved it!
C0060,"Incredibles, The",55,0,,2024-11-23,4,Partial,Tablet,Night,10,19.66,Too slow.
C0060,Grosse Point Blank,94,1,7.5,2025-03-23,2,Completed,Tablet,Morning,2,12.13,
C0060,Angel Eyes,97,1,9.0,2025-07-18,0,Completed,Tablet,Morning,0,4.77,
C0060,Ninja Assassin,25,0,8.7,2025-08-18,3,Dropped,Laptop,Night,10,8.64,
C0060,Watchmen,43,0,9.7,2024-12-05,0,Partial,Smart TV,Night,0,16.99,Amazing cinematography!
C0061,I Still Know What You Did Last Summer,77,1,5.9,2024-11-23,2,Dropped,Smart TV,Afternoon,8,10.95,Average experience.
C0061,Drag Me to Hell,83,1,,2025-02-19,2,Partial,Tablet,Afternoon,1,2.03,
C0061,Kramer vs Kramer,99,1,5.1,2025-10-18,3,Completed,Smart TV,Afternoon,1,9.71,Would watch again!
C0061,Death to Smoochy,41,0,4.7,2025-08-21,4,Partial,Laptop,Evening,8,7.96,
C0061,Blood and Wine,31,0,,2025-07-23,3,Partial,Mobile,Afternoon,5,7.94,
C0061,Jackie Brown,98,1,4.5,2025-07-12,1,Completed,Mobile,Night,0,0.0,Could be better.
C0061,South Park,48,0,,2025-04-26,1,Dropped,Mobile,Afternoon,7,4.32,Not my type.
C0061,Sing Sing,76,1,7.3,2025-07-26,4,Dropped,Tablet,Night,2,11.62,
C0061,Here Comes Peter Cottontail,66,0,,2025-08-18,2,Partial,Mobile,Evening,5,18.74,Amazing cinematography!
C0061,Collateral Damage,61,0,,2025-04-12,1,Dropped,Smart TV,Morning,8,10.71,Not my type.
C0061,U Turn,48,0,,2025-03-21,0,Partial,Mobile,Night,7,1.29,
C0061,Very Bad Things,77,1,4.3,2025-06-19,2,Partial,Smart TV,Afternoon,1,1.31,
C0062,So I Married an Axe Murderer,75,1,9.7,2024-12-05,3,Dropped,Laptop,Night,4,13.49,Average experience.
C0062,Tombstone,95,1,4.0,2024-10-29,4,Completed,Mobile,Morning,2,11.75,
C0062,Bad Country,87,1,5.0,2025-04-20,1,Dropped,Mobile,Afternoon,0,0.0,
C0062,"Little Mermaid, The",31,0,6.4,2025-02-08,3,Partial,Smart TV,Night,7,0.0,Too slow.
C0062,Marty,42,0,9.3,2025-03-20,3,Dropped,Mobile,Afternoon,4,4.53,
C0063,Rocky,32,0,4.1,2024-11-03,4,Dropped,Mobile,Morning,10,3.37,
C0063,2012,61,0,4.2,2025-06-29,4,Partial,Laptop,Morning,2,0.0,
C0063,Thunderheart,47,0,,2025-05-12,0,Dropped,Laptop,Evening,9,0.0,Great acting!
C0063,Reservoir Dogs,23,0,9.6,2025-02-20,0,Partial,Mobile,Evening,1,3.61,
C0063,Spider Man,44,0,10.0,2025-07-27,2,Partial,Smart TV,Night,7,13.37,Not my type.
C0063,Cradle 2 the Grave,50,0,,2025-02-19,3,Dropped,Mobile,Night,0,18.33,
C0063,"Synecdoche, New York",31,0,5.9,2025-10-01,4,Partial,Tablet,Afternoon,4,8.96,Average experience.
C0063,"Queen, The",68,0,4.1,2025-01-25,0,Partial,Smart TV,Night,9,9.95,
C0063,Asteroid City,87,1,,2025-05-21,1,Dropped,Mobile,Evening,2,11.43,Amazing cinematography!
C0063,"Three Musketeers, The",23,0,5.8,2025-03-13,1,Partial,Laptop,Morning,10,14.77,
C0063,"Sting, The",67,0,4.3,2025-10-10,1,Dropped,Tablet,Night,2,14.25,Not my type.
C0063,Flight,93,1,4.1,2024-12-28,3,Completed,Smart TV,Afternoon,2,0.0,Not my type.
C0063,Dune,69,0,,2025-01-12,2,Partial,Tablet,Morning,2,0.0,Could be better.
C0063,Warm Springs,100,1,9.6,2025-07-06,2,Completed,Tablet,Night,2,0.0,
C0063,In the Bedroom,44,0,,2024-12-16,3,Partial,Laptop,Morning,10,0.84,
C0064,Batman,34,0,9.4,2025-01-02,3,Dropped,Smart TV,Afternoon,8,18.87,Average experience.
C0064,"Time Machine, The",56,0,7.4,2025-01-04,0,Dropped,Mobile,Night,3,11.09,Great acting!
C0064,Sense and Sensibility,81,1,5.4,2024-12-24,3,Dropped,Tablet,Morning,2,4.84,
C0064,"Crazy, Stupid, Love",76,1,4.2,2025-04-28,4,Dropped,Smart TV,Afternoon,5,0.0,Great acting!
C0064,Happy Feet,42,0,5.2,2025-01-18,0,Partial,Smart TV,Night,2,10.11,Not my type.
C0064,"Reader, The",23,0,,2024-12-18,0,Dropped,Smart TV,Evening,8,0.0,
C0064,Austin Powers   The Spy Who Shagged Me,34,0,6.5,2024-11-19,4,Dropped,Mobile,Afternoon,5,2.87,Not my type.
C0064,Music of the Heart,20,0,8.9,2025-05-14,4,Dropped,Mobile,Afternoon,10,0.0,
C0064,Shifty,93,1,5.7,2025-06-19,4,Completed,Smart TV,Night,1,4.75,Could be better.
C0064,"Ruins, The",81,1,,2025-05-11,1,Partial,Laptop,Evening,0,0.0,
C0064,Newsies,52,0,,2025-01-26,2,Dropped,Tablet,Night,4,0.0,Not my type.
C0064,Cherry Falls,100,1,9.7,2025-10-23,3,Completed,Smart TV,Night,1,8.88,Amazing cinematography!
C0065,Observe and Report,37,0,5.2,2025-03-25,1,Dropped,Smart TV,Afternoon,10,7.27,Average experience.
C0065,"Kids Are All Right, The",47,0,6.8,2025-09-05,4,Partial,Tablet,Evening,9,3.99,Great acting!
C0065,Sweeney Todd The Demon Barber of Fleet Street,75,1,6.7,2025-05-09,1,Partial,Tablet,Afternoon,4,13.61,
C0065,Wicked,45,0,5.9,2025-04-28,1,Dropped,Mobile,Night,5,15.27,
C0065,Body of Evidence,28,0,4.1,2024-11-19,0,Partial,Laptop,Morning,5,7.13,
C0065,Kids,28,0,9.5,2025-08-30,4,Partial,Laptop,Night,5,5.79,Great acting!
C0065,Despicable Me 2,73,1,9.5,2025-05-02,3,Dropped,Laptop,Night,4,18.07,
C0065,Reservoir Dogs,32,0,4.8,2024-12-02,3,Partial,Tablet,Night,7,0.0,Amazing cinematography!
C0065,"Wrestler, The",93,1,9.4,2025-07-23,3,Completed,Smart TV,Evening,1,17.73,Great acting!
C0065,Ninja Assassin,39,0,9.6,2024-12-15,1,Partial,Laptop,Evening,1,19.67,Average experience.
C0065,Metro,52,0,5.7,2025-05-28,4,Dropped,Smart TV,Night,5,1.04,Could be better.
C0065,Rise of the Planet of the Apes,75,1,5.6,2025-09-09,3,Dropped,Mobile,Evening,8,0.0,
C0065,"White Ribbon, The",22,0,,2024-12-13,3,Partial,Tablet,Night,0,5.41,Amazing cinematography!
C0065,ParaNorman,63,0,6.1,2025-06-21,2,Dropped,Mobile,Night,4,0.0,
C0065,"Last Boy Scout, The",85,1,,2025-10-26,0,Dropped,Laptop,Morning,0,0.0,Great acting!
C0066,Beavis and Butt head Do America,21,0,8.4,2025-07-21,2,Dropped,Mobile,Afternoon,9,17.43,Amazing cinematography!
C0066,"Change Up, The",27,0,5.2,2025-03-03,0,Dropped,Laptop,Morning,1,0.0,
C0066,Four Rooms,26,0,6.3,2025-03-09,4,Dropped,Tablet,Night,3,9.91,
C0066,Into the Woods,95,1,,2025-06-28,0,Completed,Smart TV,Night,0,1.59,
C0066,Creation,89,1,,2025-09-22,0,Dropped,Smart TV,Afternoon,0,15.13,Average experience.
C0066,"Perks of Being a Wallflower, The",84,1,5.3,2025-06-27,2,Partial,Smart TV,Afternoon,2,0.0,
C0066,Indiana Jones and the Raiders of the Lost Ark,40,0,4.4,2024-12-09,2,Dropped,Smart TV,Night,1,17.97,Too slow.
C0067,Bad Santa,92,1,9.0,2025-04-19,3,Completed,Smart TV,Evening,2,7.41,Would watch again!
C0067,Trap Livin',44,0,5.0,2025-07-16,2,Partial,Tablet,Night,7,15.93,
C0067,Schindler's List,79,1,,2025-10-16,3,Partial,Laptop,Morning,2,7.63,
C0067,Ocean's Eleven,66,0,8.7,2025-02-23,1,Dropped,Smart TV,Afternoon,3,0.0,Great acting!
C0067,"Lord of the Rings Fellowship of the Ring, The",45,0,,2024-12-11,2,Partial,Tablet,Afternoon,3,14.47,Great acting!
C0067,"Avventura, L' (The Adventure)",65,0,,2025-05-06,0,Partial,Laptop,Night,9,0.0,Would watch again!
C0067,Pi,82,1,5.8,2024-11-13,1,Partial,Smart TV,Evening,2,12.23,
C0067,Love and Basketball,67,0,,2025-03-27,1,Partial,Laptop,Night,1,0.0,Not my type.
C0067,Life As A House,49,0,,2024-12-23,2,Partial,Laptop,Evening,8,15.88,
C0067,Leaving Las Vegas,100,1,9.5,2025-09-03,4,Completed,Tablet,Afternoon,0,9.4,Too slow.
C0067,Crying Game,99,1,7.2,2024-12-27,3,Completed,Smart TV,Evening,0,15.55,
C0067,Crazylove,66,0,,2025-02-26,0,Partial,Tablet,Afternoon,3,6.54,
C0067,"Walk to Remember, A",38,0,,2024-11-10,3,Partial,Mobile,Afternoon,10,0.0,
C0067,Jacob's Ladder,27,0,5.2,2025-06-09,4,Partial,Laptop,Afternoon,6,16.37,Could be better.
C0067,Crime Spree,57,0,7.9,2025-04-19,3,Dropped,Laptop,Evening,7,19.86,Average experience.
C0067,"Way Back, The",76,1,4.6,2025-05-20,2,Partial,Smart TV,Evening,3,9.07,Great acting!
C0068,Charlie's Angels,26,0,,2025-05-05,4,Partial,Tablet,Evening,2,14.41,
C0068,"LEGO Movie, The",70,0,7.7,2025-01-13,0,Partial,Laptop,Evening,9,0.79,
C0068,Sphere,28,0,,2025-10-03,1,Dropped,Mobile,Morning,8,0.0,
C0068,"Mechanic, The",65,0,6.5,2025-08-19,0,Partial,Laptop,Night,8,0.0,Average experience.
C0068,Tropic Thunder,31,0,,2024-12-24,3,Dropped,Mobile,Morning,4,0.0,Loved it!
C0069,Shrek,25,0,8.6,2025-02-05,1,Dropped,Tablet,Evening,5,12.69,Could be better.
C0069,Aladdin,73,1,4.2,2025-05-08,4,Dropped,Smart TV,Afternoon,3,0.14,
C0069,Silver Bullet,41,0,4.9,2025-04-10,0,Partial,Smart TV,Evening,8,7.77,
C0069,Logan,45,0,5.6,2025-08-24,0,Partial,Tablet,Night,0,19.35,
C0069,First Cow,43,0,6.3,2025-08-05,0,Dropped,Laptop,Afternoon,9,5.97,
C0069,"Things My Father Never Taught Me, The",58,0,4.3,2025-09-24,1,Partial,Smart TV,Afternoon,8,0.0,Great acting!
C0069,Fletch,83,1,,2024-12-23,3,Partial,Laptop,Night,1,3.31,Could be better.
C0069,Being There,98,1,4.0,2024-12-22,0,Completed,Laptop,Morning,0,18.6,Average experience.
C0069,Bones,26,0,7.9,2025-06-21,3,Partial,Mobile,Morning,4,0.45,
C0069,John Wick,38,0,9.6,2025-09-18,1,Dropped,Tablet,Morning,7,0.0,Not my type.
C0069,Withnail and I,91,1,4.1,2025-08-29,4,Completed,Mobile,Night,0,3.07,Average experience.
C0069,"American President, The",83,1,6.8,2024-10-30,1,Dropped,Smart TV,Morning,2,0.0,
C0070,Sicario,45,0,,2025-03-31,0,Partial,Mobile,Afternoon,3,16.21,
C0070,Wall E,75,1,8.2,2025-09-25,1,Dropped,Laptop,Evening,5,0.0,Would watch again!
C0070,Mission to Mars,67,0,7.2,2024-11-08,2,Partial,Smart TV,Night,2,7.44,
C0070,Cruel Intentions,83,1,6.4,2025-10-13,3,Dropped,Mobile,Evening,0,7.17,Great acting!
C0070,Made,84,1,,2025-01-22,1,Partial,Laptop,Afternoon,2,0.0,
C0070,No One Will Save You,30,0,,2025-03-14,0,Dropped,Laptop,Morning,9,0.0,
C0070,Get Out,62,0,6.0,2025-05-12,2,Partial,Mobile,Night,3,15.0,
C0070,Get Low,78,1,8.2,2024-12-19,1,Dropped,Laptop,Morning,7,0.0,Could be better.
C0070,Pandorum,58,0,,2025-08-14,4,Dropped,Laptop,Afternoon,0,0.0,Not my type.
C0070,"Battle of Algiers, The",28,0,9.7,2024-12-27,3,Partial,Smart TV,Night,0,6.0,Not my type.
C0070,"Producer, The",99,1,6.9,2025-03-16,4,Completed,Smart TV,Morning,2,0.63,Loved it!
C0070,Shallow Grave,69,0,8.6,2025-04-26,3,Partial,Mobile,Night,0,19.26,
C0070,"Shawshank Redemption, The",52,0,4.5,2024-12-13,0,Partial,Mobile,Night,5,0.0,
C0070,Legend,59,0,8.2,2025-01-03,3,Dropped,Tablet,Night,1,0.0,Loved it!
C0071,"Rock, The",43,0,8.2,2025-06-05,3,Dropped,Laptop,Evening,9,0.0,
C0071,Rocky,57,0,,2025-08-27,0,Partial,Laptop,Evening,6,0.0,Too slow.
C0071,Silver Linings Playbook,82,1,6.3,2025-09-26,1,Partial,Laptop,Morning,1,0.0,Would watch again!
C0071,"Rescuers Down Under, The",34,0,4.8,2024-10-31,4,Dropped,Mobile,Night,7,13.98,Amazing cinematography!
C0071,Pirates of the Caribbean,80,1,6.6,2025-02-04,3,Dropped,Smart TV,Morning,0,0.0,
C0071,"Shawshank Redemption, The",71,1,5.5,2025-04-29,1,Dropped,Tablet,Morning,2,0.0,Not my type.
C0071,Trap Livin',67,0,6.9,2024-12-03,1,Partial,Laptop,Morning,8,0.0,Could be better.
C0072,A Million Miles Away,67,0,8.7,2025-04-05,0,Partial,Tablet,Morning,4,2.74,
C0072,Frequency,44,0,6.9,2025-06-15,1,Dropped,Mobile,Afternoon,6,12.54,
C0072,"Crow, The",36,0,,2025-06-12,1,Dropped,Smart TV,Night,8,1.45,Average experience.
C0072,Get Carter,53,0,8.5,2025-07-06,0,Partial,Smart TV,Night,0,0.0,
C0072,Nick of Time,77,1,9.2,2025-05-01,1,Partial,Tablet,Night,10,12.71,Could be better.
C0072,Beauty and the Beast,75,1,6.5,2025-07-22,4,Dropped,Tablet,Afternoon,10,0.0,Could be better.
C0072,Machete,58,0,,2024-11-29,4,Partial,Laptop,Evening,7,7.72,
C0072,Serenity,63,0,6.9,2025-01-30,2,Dropped,Laptop,Evening,10,0.0,Could be better.
C0072,Kundun,61,0,,2025-07-25,4,Dropped,Smart TV,Evening,4,0.0,Average experience.
C0072,"Hills Have Eyes, The",96,1,8.0,2025-09-10,4,Completed,Smart TV,Afternoon,2,0.0,
C0072,Ticker,90,1,8.8,2025-07-26,4,Completed,Laptop,Afternoon,0,17.52,
C0072,"Lord of the Rings Fellowship of the Ring, The",43,0,,2025-09-19,3,Partial,Smart TV,Afternoon,6,5.41,
C0072,"Crow, The",52,0,5.5,2025-03-15,3,Partial,Tablet,Morning,1,0.0,
C0072,"Ruins, The",90,1,5.7,2024-12-13,4,Completed,Tablet,Night,0,0.0,
C0072,Brick,80,1,5.9,2025-01-12,1,Dropped,Smart TV,Morning,1,19.88,Too slow.
C0072,Breaking Away,90,1,4.8,2025-09-07,0,Completed,Mobile,Night,0,0.0,
C0072,42,34,0,7.7,2025-01-26,2,Partial,Smart TV,Night,3,0.0,
C0073,Grabbers,39,0,7.5,2025-09-30,1,Dropped,Tablet,Night,3,0.35,Could be better.
C0073,Chasing Sleep,32,0,6.4,2025-08-28,1,Partial,Tablet,Afternoon,2,5.59,Could be better.
C0073,Withnail and I,96,1,,2025-06-21,3,Completed,Tablet,Afternoon,0,0.0,Would watch again!
C0073,Dallas Buyers Club,69,0,,2025-02-02,3,Dropped,Smart TV,Evening,3,9.83,
C0073,Leaving Las Vegas,22,0,,2025-06-08,3,Dropped,Tablet,Evening,2,12.02,
C0073,Disturbia,71,1,5.9,2025-03-28,3,Partial,Mobile,Afternoon,4,7.59,
C0073,Wall E,51,0,4.4,2025-02-12,0,Partial,Tablet,Evening,5,9.82,
C0073,Blade Trinity,75,1,5.4,2025-10-06,2,Partial,Laptop,Night,2,0.0,
C0073,American Pie,68,0,8.6,2025-03-20,0,Dropped,Tablet,Morning,9,1.0,Could be better.
C0073,"Curious Case of Benjamin Button, The",57,0,6.6,2025-05-08,1,Dropped,Mobile,Night,4,0.0,Too slow.
C0073,"Whistleblower, The",42,0,6.8,2025-09-03,3,Dropped,Mobile,Afternoon,0,3.91,
C0073,Boondock Saints 2 All Saints Day,54,0,,2025-08-09,1,Dropped,Laptop,Night,8,14.46,Great acting!
C0073,50 50,61,0,,2025-06-26,2,Dropped,Laptop,Morning,6,0.0,Great acting!
C0073,Grand Theft Parsons,97,1,,2025-09-16,4,Completed,Laptop,Evening,1,0.0,Too slow.
C0073,"Deer Hunter, The",97,1,4.4,2025-05-24,3,Completed,Tablet,Afternoon,0,0.0,
C0073,"Ninth Gate, The",90,1,6.4,2025-05-19,4,Completed,Tablet,Night,2,7.08,
C0074,Tall in the Saddle,72,1,9.1,2025-07-06,1,Dropped,Tablet,Afternoon,1,7.35,Average experience.
C0074,Moonrise Kingdom,58,0,5.9,2025-01-20,1,Dropped,Smart TV,Afternoon,6,15.01,Great acting!
C0074,No One Will Save You,51,0,9.4,2024-12-11,3,Partial,Tablet,Night,6,9.3,
C0074,Clash of the Titans,73,1,,2025-02-11,1,Dropped,Tablet,Morning,4,7.01,
C0074,Being There,96,1,8.9,2025-09-23,4,Completed,Smart TV,Night,0,17.37,Amazing cinematography!
C0074,Fair Game,59,0,,2025-10-03,1,Dropped,Smart TV,Morning,2,11.23,Not my type.
C0074,Ali,77,1,8.8,2025-03-22,3,Partial,Tablet,Evening,4,16.02,
C0074,Slumdog Millionaire,75,1,4.2,2025-05-05,4,Dropped,Smart TV,Afternoon,6,14.29,
C0074,Creation,38,0,5.2,2025-01-20,4,Partial,Laptop,Evening,6,0.0,Loved it!
C0074,"Family Man, The",73,1,6.5,2024-12-01,1,Partial,Smart TV,Evening,3,0.0,Loved it!
C0074,Simone,28,0,9.5,2025-03-05,1,Partial,Tablet,Morning,1,16.23,Amazing cinematography!
C0074,Hellraiser Deader,93,1,9.3,2025-07-07,2,Completed,Smart TV,Evening,2,0.0,
C0074,"Way Back, The",51,0,4.1,2025-05-03,3,Partial,Mobile,Evening,8,19.46,
C0075,Hellraiser 3 Hell on Earth,33,0,,2025-08-10,4,Dropped,Tablet,Afternoon,3,3.07,Amazing cinematography!
C0075,Ocean's Eleven,73,1,5.8,2024-11-22,1,Dropped,Tablet,Night,10,0.0,Loved it!
C0075,Pandorum,75,1,,2024-12-28,0,Partial,Tablet,Evening,1,9.73,
C0075,You Can Count On Me,47,0,9.1,2024-12-26,2,Dropped,Mobile,Afternoon,5,0.0,Average experience.
C0075,"Boondock Saints, The",30,0,8.4,2025-10-14,1,Partial,Laptop,Night,1,15.87,
C0075,Arsenic and Old Lace,20,0,4.2,2025-01-12,2,Partial,Smart TV,Evening,10,0.81,
C0075,Bookworm,24,0,,2025-02-20,0,Dropped,Tablet,Morning,3,17.94,
C0075,Breaking Away,54,0,7.7,2025-01-04,4,Dropped,Smart TV,Evening,2,0.0,
C0075,Deadpool,85,1,7.6,2025-07-22,2,Dropped,Smart TV,Night,1,13.9,
C0075,Silver Bullet,59,0,,2025-09-13,3,Partial,Mobile,Afternoon,4,4.21,Great acting!
C0075,Beloved,27,0,4.7,2025-03-28,0,Partial,Laptop,Afternoon,2,5.65,Amazing cinematography!
C0075,Silent Grace,75,1,9.6,2025-07-07,4,Partial,Mobile,Afternoon,7,7.28,Amazing cinematography!
C0075,Arbitrage,24,0,,2025-02-10,2,Partial,Smart TV,Afternoon,7,19.33,
C0075,RKO 281,37,0,,2025-07-01,3,Partial,Tablet,Afternoon,0,3.28,Too slow.
C0076,Crying Game,25,0,,2025-10-11,1,Partial,Smart TV,Evening,3,8.36,
C0076,Mad Max 2 The Road Warrior,98,1,4.0,2025-10-16,3,Completed,Smart TV,Afternoon,0,0.0,
C0076,Thirteen Days,70,0,,2025-02-06,4,Dropped,Tablet,Night,0,14.38,
C0076,Annie Hall,56,0,6.4,2025-04-19,0,Partial,Laptop,Night,7,12.18,Amazing cinematography!
C0076,RKO 281,53,0,7.9,2025-07-28,0,Dropped,Mobile,Evening,6,0.0,
C0076,Game 6,77,1,4.0,2024-12-30,0,Dropped,Mobile,Evening,8,10.93,Could be better.
C0076,Sphere,94,1,8.0,2025-03-24,2,Completed,Laptop,Morning,0,7.78,
C0076,Trainspotting,45,0,6.6,2025-03-31,2,Dropped,Smart TV,Night,0,0.0,
C0076,Do The Right Thing,57,0,6.5,2025-01-22,3,Dropped,Smart TV,Afternoon,5,0.0,
C0076,"Town, The",90,1,4.5,2025-01-26,1,Completed,Smart TV,Morning,0,1.32,
C0076,Easy A,34,0,6.0,2025-07-11,4,Partial,Smart TV,Morning,7,5.57,Too slow.
C0076,Dune Part One,69,0,,2025-07-26,4,Partial,Laptop,Morning,9,15.87,Too slow.
C0076,Croupier,63,0,8.9,2024-12-15,4,Dropped,Mobile,Night,10,6.8,Average experience.
C0076,"Substance, The",71,1,5.1,2025-04-11,3,Dropped,Tablet,Afternoon,10,15.62,
C0076,"Neverending Story, The",61,0,5.2,2025-07-26,0,Dropped,Smart TV,Night,3,0.0,Amazing cinematography!
C0077,48 Hrs.,60,0,,2025-07-26,0,Dropped,Tablet,Morning,9,15.32,
C0077,South Park,90,1,,2025-10-11,2,Completed,Laptop,Morning,2,15.72,
C0077,Knocked Up,88,1,,2025-07-13,2,Dropped,Smart TV,Morning,0,13.3,
C0077,Mulholland Drive,39,0,,2025-04-13,0,Partial,Smart TV,Morning,7,6.0,Could be better.
C0077,"English Patient, The",31,0,,2025-03-08,4,Dropped,Smart TV,Evening,1,0.0,Amazing cinematography!
C0077,Charlie's Angels,43,0,7.5,2025-09-19,0,Dropped,Mobile,Morning,4,15.21,
C0077,True Romance,93,1,,2024-11-27,4,Completed,Smart TV,Evening,2,2.01,Loved it!
C0077,Platoon,31,0,5.6,2025-09-04,0,Dropped,Mobile,Morning,1,11.77,Would watch again!
C0077,Sense and Sensibility,66,0,4.6,2024-11-28,1,Dropped,Mobile,Morning,5,0.0,
C0077,Ace Ventura Pet Detective,80,1,8.2,2025-05-08,1,Dropped,Laptop,Night,0,17.5,
C0077,Soldier,90,1,6.6,2024-12-25,4,Completed,Smart TV,Night,0,5.85,Average experience.
C0077,Hotel Rwanda,51,0,9.3,2025-06-13,3,Partial,Laptop,Night,0,8.11,Could be better.
C0077,Wild Hogs,43,0,,2025-01-30,4,Dropped,Mobile,Afternoon,2,4.62,Loved it!
C0077,"Ninth Gate, The",37,0,,2025-08-10,2,Dropped,Tablet,Morning,10,0.0,Loved it!
C0077,Breakdown,63,0,4.9,2025-05-28,0,Partial,Laptop,Evening,6,10.38,Not my type.
C0077,Flight,69,0,9.2,2025-05-14,1,Partial,Mobile,Night,4,5.04,Great acting!
C0077,"Avventura, L' (The Adventure)",78,1,5.2,2024-10-28,0,Partial,Tablet,Afternoon,4,0.0,Loved it!
C0077,They,28,0,6.1,2025-09-27,1,Partial,Laptop,Afternoon,4,19.27,Would watch again!
C0078,Code of Silence,22,0,7.9,2025-09-30,3,Dropped,Mobile,Afternoon,1,0.0,Could be better.
C0078,"Hudsucker Proxy, The",86,1,8.5,2024-12-09,0,Dropped,Tablet,Morning,0,5.04,Great acting!
C0078,The Rage Carrie 2,20,0,4.1,2025-08-02,4,Partial,Tablet,Evening,0,3.75,
C0078,Hard to Kill,54,0,7.8,2025-01-16,4,Partial,Smart TV,Morning,6,3.93,Loved it!
C0078,"Master, The",80,1,7.2,2025-04-06,3,Dropped,Laptop,Night,2,0.0,Great acting!
C0078,Peggy Sue Got Married,25,0,6.5,2025-05-21,0,Dropped,Mobile,Night,2,0.0,Amazing cinematography!
C0078,American Pie,52,0,7.5,2025-07-06,0,Partial,Mobile,Night,3,0.0,
C0078,Blood and Wine,52,0,7.2,2024-11-13,1,Dropped,Mobile,Night,4,13.15,
C0078,"Sessions, The",47,0,9.3,2025-10-09,0,Dropped,Smart TV,Afternoon,9,0.0,Amazing cinematography!
C0078,Ronin,91,1,4.2,2025-07-16,0,Completed,Laptop,Morning,2,0.0,Great acting!
C0078,Anora,42,0,5.3,2025-03-28,1,Partial,Laptop,Night,0,4.51,Too slow.
C0078,Midnight Express,100,1,8.6,2025-08-02,3,Completed,Tablet,Afternoon,2,0.0,
C0078,Mrs. Brown,20,0,4.2,2025-10-17,1,Partial,Tablet,Morning,1,4.24,Too slow.
C0078,Ghost Ship,41,0,7.1,2025-10-01,4,Partial,Laptop,Night,2,11.89,
C0078,Rise of the Planet of the Apes,74,1,9.0,2025-04-28,3,Partial,Mobile,Evening,4,18.52,
C0078,Fantastic Beasts The Crimes of Grindelwald,71,1,,2025-07-11,3,Dropped,Mobile,Morning,2,4.59,
C0078,Virtuosity,81,1,7.9,2025-06-03,1,Dropped,Mobile,Afternoon,2,15.98,Loved it!
C0078,Gremlins,88,1,6.0,2025-03-29,4,Dropped,Tablet,Evening,1,2.72,Average experience.
C0078,Five Easy Pieces,37,0,,2024-11-14,1,Dropped,Mobile,Afternoon,9,8.44,
C0079,Saving Mr. Banks,41,0,10.0,2025-05-31,2,Dropped,Mobile,Morning,0,15.51,
C0079,Big,61,0,,2024-12-07,4,Dropped,Mobile,Morning,3,16.11,Amazing cinematography!
C0079,Alien Resurrection,39,0,,2025-08-07,2,Partial,Laptop,Morning,8,15.05,Too slow.
C0079,Wild Hogs,89,1,,2025-09-19,0,Dropped,Mobile,Afternoon,1,15.77,Would watch again!
C0079,State and Main,75,1,4.3,2025-04-02,0,Dropped,Laptop,Evening,3,12.73,Could be better.
C0079,"Other Boleyn Girl, The",68,0,5.4,2024-11-05,1,Partial,Tablet,Afternoon,5,0.98,Great acting!
C0079,Anastasia,90,1,7.8,2025-07-29,0,Completed,Tablet,Night,0,0.0,
C0079,Marty,22,0,8.7,2025-01-19,4,Dropped,Mobile,Afternoon,1,0.0,
C0079,Nightbreed,52,0,,2025-06-21,0,Dropped,Tablet,Evening,10,19.24,
C0079,St. Elmo's Fire,51,0,6.3,2025-01-26,1,Dropped,Laptop,Night,4,0.0,
C0079,Ocean's Twelve,99,1,8.4,2025-08-19,4,Completed,Laptop,Evening,1,0.0,Average experience.
