date,sentiment,stock_open,stock_close,stock_high,stock_low,stock_volume,headline
2023-05-08,positive,322.989990234375,331.2099914550781,332.5599975585937,322.0299987792969,5488600.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-05-09,negative,330.6700134277344,332.1400146484375,336.32000732421875,329.739990234375,5544900.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-05-09,neutral,330.6700134277344,332.1400146484375,336.32000732421875,329.739990234375,5544900.0,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how; When One Piece Season 2 Arrives on Netflix: Release Date Revealed
2023-05-09,positive,330.6700134277344,332.1400146484375,336.32000732421875,329.739990234375,5544900.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-05-10,negative,335.2099914550781,335.4200134277344,337.1099853515625,329.510009765625,4289900.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-05-10,neutral,335.2099914550781,335.4200134277344,337.1099853515625,329.510009765625,4289900.0,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how; When One Piece Season 2 Arrives on Netflix: Release Date Revealed
2023-05-10,positive,335.2099914550781,335.4200134277344,337.1099853515625,329.510009765625,4289900.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-05-11,negative,334.9800109863281,344.760009765625,345.4700012207031,331.8399963378906,8033500.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-05-11,neutral,334.9800109863281,344.760009765625,345.4700012207031,331.8399963378906,8033500.0,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how; When One Piece Season 2 Arrives on Netflix: Release Date Revealed
2023-05-11,positive,334.9800109863281,344.760009765625,345.4700012207031,331.8399963378906,8033500.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-05-12,negative,344.760009765625,339.8900146484375,348.1700134277344,337.3599853515625,6082400.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-05-12,neutral,344.760009765625,339.8900146484375,348.1700134277344,337.3599853515625,6082400.0,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how; When One Piece Season 2 Arrives on Netflix: Release Date Revealed
2023-05-12,positive,344.760009765625,339.8900146484375,348.1700134277344,337.3599853515625,6082400.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-05-15,negative,340.6199951171875,335.8900146484375,341.8999938964844,335.5400085449219,3653000.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-05-15,neutral,340.6199951171875,335.8900146484375,341.8999938964844,335.5400085449219,3653000.0,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how; When One Piece Season 2 Arrives on Netflix: Release Date Revealed
2023-05-15,positive,340.6199951171875,335.8900146484375,341.8999938964844,335.5400085449219,3653000.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-05-16,negative,334.0,333.75,335.1700134277344,331.9100036621094,3332200.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-05-16,neutral,334.0,333.75,335.1700134277344,331.9100036621094,3332200.0,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how; When One Piece Season 2 Arrives on Netflix: Release Date Revealed
2023-05-16,positive,334.0,333.75,335.1700134277344,331.9100036621094,3332200.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-05-17,negative,331.760009765625,339.9599914550781,341.3800048828125,329.6199951171875,3958800.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-05-17,neutral,331.760009765625,339.9599914550781,341.3800048828125,329.6199951171875,3958800.0,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how; When One Piece Season 2 Arrives on Netflix: Release Date Revealed
2023-05-17,positive,331.760009765625,339.9599914550781,341.3800048828125,329.6199951171875,3958800.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-05-18,negative,347.25,371.2900085449219,375.8699951171875,346.3699951171875,20925200.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-05-18,neutral,347.25,371.2900085449219,375.8699951171875,346.3699951171875,20925200.0,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how; When One Piece Season 2 Arrives on Netflix: Release Date Revealed
2023-05-18,positive,347.25,371.2900085449219,375.8699951171875,346.3699951171875,20925200.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-05-19,negative,369.8599853515625,365.3599853515625,369.989990234375,363.80999755859375,7859700.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-05-19,neutral,369.8599853515625,365.3599853515625,369.989990234375,363.80999755859375,7859700.0,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how; When One Piece Season 2 Arrives on Netflix: Release Date Revealed
2023-05-19,positive,369.8599853515625,365.3599853515625,369.989990234375,363.80999755859375,7859700.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-05-22,negative,365.3599853515625,363.010009765625,372.010009765625,362.5,5406400.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-05-22,neutral,365.3599853515625,363.010009765625,372.010009765625,362.5,5406400.0,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how; When One Piece Season 2 Arrives on Netflix: Release Date Revealed
2023-05-22,positive,365.3599853515625,363.010009765625,372.010009765625,362.5,5406400.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-05-23,negative,360.239990234375,355.989990234375,364.1700134277344,354.3099975585937,6866100.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-05-23,neutral,360.239990234375,355.989990234375,364.1700134277344,354.3099975585937,6866100.0,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how; When One Piece Season 2 Arrives on Netflix: Release Date Revealed
2023-05-23,positive,360.239990234375,355.989990234375,364.1700134277344,354.3099975585937,6866100.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-05-24,negative,356.92999267578125,364.8500061035156,367.1499938964844,356.6300048828125,7973300.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-05-24,neutral,356.92999267578125,364.8500061035156,367.1499938964844,356.6300048828125,7973300.0,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how; When One Piece Season 2 Arrives on Netflix: Release Date Revealed
2023-05-24,positive,356.92999267578125,364.8500061035156,367.1499938964844,356.6300048828125,7973300.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-05-25,negative,359.6099853515625,359.0,367.4500122070313,357.4200134277344,6263100.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-05-25,neutral,359.6099853515625,359.0,367.4500122070313,357.4200134277344,6263100.0,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how; When One Piece Season 2 Arrives on Netflix: Release Date Revealed
2023-05-25,positive,359.6099853515625,359.0,367.4500122070313,357.4200134277344,6263100.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-05-26,negative,361.1000061035156,378.8800048828125,383.760009765625,356.0,9360400.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-05-26,neutral,361.1000061035156,378.8800048828125,383.760009765625,356.0,9360400.0,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how; When One Piece Season 2 Arrives on Netflix: Release Date Revealed
2023-05-26,positive,361.1000061035156,378.8800048828125,383.760009765625,356.0,9360400.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-05-30,negative,397.4800109863281,392.9800109863281,405.1099853515625,385.7900085449219,10865000.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-05-30,neutral,397.4800109863281,392.9800109863281,405.1099853515625,385.7900085449219,10865000.0,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how; When One Piece Season 2 Arrives on Netflix: Release Date Revealed
2023-05-30,positive,397.4800109863281,392.9800109863281,405.1099853515625,385.7900085449219,10865000.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-05-31,negative,391.8900146484375,395.2300109863281,396.260009765625,388.9100036621094,6988000.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-05-31,neutral,391.8900146484375,395.2300109863281,396.260009765625,388.9100036621094,6988000.0,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how; When One Piece Season 2 Arrives on Netflix: Release Date Revealed
2023-05-31,positive,391.8900146484375,395.2300109863281,396.260009765625,388.9100036621094,6988000.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-06-01,negative,397.4100036621094,403.1300048828125,407.5199890136719,393.0799865722656,7160100.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-06-01,neutral,397.4100036621094,403.1300048828125,407.5199890136719,393.0799865722656,7160100.0,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how; When One Piece Season 2 Arrives on Netflix: Release Date Revealed
2023-06-01,positive,397.4100036621094,403.1300048828125,407.5199890136719,393.0799865722656,7160100.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-06-02,negative,402.8900146484375,400.4700012207031,406.5799865722656,395.8999938964844,5902400.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-06-02,neutral,402.8900146484375,400.4700012207031,406.5799865722656,395.8999938964844,5902400.0,Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how; When One Piece Season 2 Arrives on Netflix: Release Date Revealed
2023-06-02,positive,402.8900146484375,400.4700012207031,406.5799865722656,395.8999938964844,5902400.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-06-05,negative,400.4700012207031,403.5400085449219,413.8599853515625,400.1499938964844,7247400.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-06-05,neutral,400.4700012207031,403.5400085449219,413.8599853515625,400.1499938964844,7247400.0,Netflix Releases ‘Physical: Asia’ Featuring Team Philippines Led By Manny Pacquiao; Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how
2023-06-05,positive,400.4700012207031,403.5400085449219,413.8599853515625,400.1499938964844,7247400.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-06-06,negative,405.0,399.2900085449219,405.1199951171875,396.9299926757813,4991500.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-06-06,neutral,405.0,399.2900085449219,405.1199951171875,396.9299926757813,4991500.0,Netflix Releases ‘Physical: Asia’ Featuring Team Philippines Led By Manny Pacquiao; Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how
2023-06-06,positive,405.0,399.2900085449219,405.1199951171875,396.9299926757813,4991500.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-06-07,negative,410.4299926757813,399.7699890136719,418.9500122070313,399.2300109863281,11932400.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-06-07,neutral,410.4299926757813,399.7699890136719,418.9500122070313,399.2300109863281,11932400.0,Netflix Releases ‘Physical: Asia’ Featuring Team Philippines Led By Manny Pacquiao; Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how
2023-06-07,positive,410.4299926757813,399.7699890136719,418.9500122070313,399.2300109863281,11932400.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-06-08,negative,399.7699890136719,409.3699951171875,409.5400085449219,396.3399963378906,5991100.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-06-08,neutral,399.7699890136719,409.3699951171875,409.5400085449219,396.3399963378906,5991100.0,Netflix Releases ‘Physical: Asia’ Featuring Team Philippines Led By Manny Pacquiao; Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how
2023-06-08,positive,399.7699890136719,409.3699951171875,409.5400085449219,396.3399963378906,5991100.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-06-09,negative,424.5,420.0199890136719,425.8999938964844,414.760009765625,12363000.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-06-09,neutral,424.5,420.0199890136719,425.8999938964844,414.760009765625,12363000.0,Netflix Releases ‘Physical: Asia’ Featuring Team Philippines Led By Manny Pacquiao; Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how
2023-06-09,positive,424.5,420.0199890136719,425.8999938964844,414.760009765625,12363000.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-06-12,negative,418.8299865722656,423.9700012207031,424.7000122070313,416.5700073242188,5959500.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-06-12,neutral,418.8299865722656,423.9700012207031,424.7000122070313,416.5700073242188,5959500.0,Netflix Releases ‘Physical: Asia’ Featuring Team Philippines Led By Manny Pacquiao; Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how
2023-06-12,positive,418.8299865722656,423.9700012207031,424.7000122070313,416.5700073242188,5959500.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-06-13,negative,430.010009765625,435.7300109863281,437.2699890136719,428.3999938964844,7820500.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-06-13,neutral,430.010009765625,435.7300109863281,437.2699890136719,428.3999938964844,7820500.0,Netflix Releases ‘Physical: Asia’ Featuring Team Philippines Led By Manny Pacquiao; Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how
2023-06-13,positive,430.010009765625,435.7300109863281,437.2699890136719,428.3999938964844,7820500.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-06-14,negative,434.989990234375,440.8599853515625,447.3299865722656,433.5,8413100.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-06-14,neutral,434.989990234375,440.8599853515625,447.3299865722656,433.5,8413100.0,Netflix Releases ‘Physical: Asia’ Featuring Team Philippines Led By Manny Pacquiao; Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how
2023-06-14,positive,434.989990234375,440.8599853515625,447.3299865722656,433.5,8413100.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-06-15,negative,444.1000061035156,445.2699890136719,448.6499938964844,439.5,7099900.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-06-15,neutral,444.1000061035156,445.2699890136719,448.6499938964844,439.5,7099900.0,Netflix Releases ‘Physical: Asia’ Featuring Team Philippines Led By Manny Pacquiao; Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how
2023-06-15,positive,444.1000061035156,445.2699890136719,448.6499938964844,439.5,7099900.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
2023-06-16,negative,446.1499938964844,431.9599914550781,447.510009765625,430.8999938964844,8753700.0,Crash Bandicoot animated tv show apparently in the works at Netflix; Netflix’s Costly Fantasy Series Returns with Major Change in Just 3 Days; Netflix reaches settlement with ex-India legal head in gender bias lawsuit
2023-06-16,neutral,446.1499938964844,431.9599914550781,447.510009765625,430.8999938964844,8753700.0,Netflix Releases ‘Physical: Asia’ Featuring Team Philippines Led By Manny Pacquiao; Bridgerton: Who Edwina Sharma marries in the books vs. the Netflix series; See Stranger Things Season 5 before anyone else on Netflix — here's how
2023-06-16,positive,446.1499938964844,431.9599914550781,447.510009765625,430.8999938964844,8753700.0,"The Asset (Legenden, TV Series 2025) 'Netflix' Recap & Ending Explained: Can Ashley Ever Escape Miran’s World, or Is She Becoming the New Miran?; Crash Bandicoot Is Returning to Netflix, But I Hope It’s Nothing Like His Last Appearance; New on Netflix in November 2025 — here are the 5 best new shows and movies to stream; ‘Intense’ Danish thriller shoots up Netflix top 10"
